query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.09062919539020652,d__Bacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.19457461130229817,191246000
,superkingdom,0.009667790255250323,d__Archaea,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.022470497864144345,20401000
,superkingdom,0.006471889197390014,Eukaryota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0068912767573182715,13657000
,superkingdom,0.8932311251571532,unclassified,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.7760636140762392,9927000
,phylum,0.046109781855110644,d__Bacteria;p__Proteobacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.12240572586246609,97301000
,phylum,0.02140931464887502,d__Bacteria;p__Bacteroidota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.03998609088050508,45178000
,phylum,0.007822470160453754,d__Bacteria;p__Verrucomicrobiota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.011558889968178951,16507000
,phylum,0.006800767509097467,d__Archaea;p__Thermoplasmatota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.016024829705254547,14351000
,phylum,0.005675283373211015,d__Bacteria;p__Planctomycetota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.006099910922074772,11976000
,phylum,0.0035299921381971304,Eukaryota;Stramenopila:Bacillariophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.004329301031709813,7449000
,phylum,0.003511984392022947,d__Bacteria;p__Actinobacteriota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.007489071093293579,7411000
,phylum,0.002867022746152858,d__Archaea;p__Thermoproteota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.006445668158889793,6050000
,phylum,0.0020344014296254914,d__Bacteria;p__SAR324,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.003253709171522742,4293000
,phylum,0.001721635311863361,d__Bacteria;p__Marinisomatota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.002003596400796358,3633000
,phylum,0.0014254552761037683,Eukaryota;Viridiplantae:Chlorophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0010672709133859508,3008000
,phylum,0.0010818864346226404,Eukaryota;Haptophyta:Haptophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0009980756715660985,2283000
,phylum,0.0006923504515916241,d__Bacteria;p__Nitrospinota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0005789627195306636,1461000
,phylum,0.00058477786260374,d__Bacteria;p__Cyanobacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0004453896261442396,1234000
,phylum,0.00034688605788163506,Eukaryota;Stramenopila:Ochrophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.00035429715590038337,732000
,phylum,0.0003146616699909914,d__Bacteria;p__Myxococcota,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0002393367066743628,664000
,phylum,0.00024168290917982773,d__Bacteria;p__Myxococcota_A,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.00016510510231698954,510000
,phylum,0.00016965192448309475,d__Bacteria;p__Desulfobacterota_B,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.00012787981399618286,358000
,phylum,0.00011515479790332967,d__Bacteria;p__Margulisbacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,7.642132719977367e-05,243000
,phylum,8.909095475648552e-05,d__Bacteria;p__Latescibacterota,36209ee8,zr2760_61_R1_interleaved.fq.gz,5.64948493339301e-05,188000
,phylum,7.629597721167111e-05,d__Bacteria;p__Chloroflexota,36209ee8,zr2760_61_R1_interleaved.fq.gz,5.299129278608948e-05,161000
,phylum,3.269827594785904e-05,Eukaryota;Alveolata:Ciliophora,36209ee8,zr2760_61_R1_interleaved.fq.gz,2.9780230656645327e-05,69000
,phylum,3.080272371899765e-05,d__Bacteria;p__Desulfobacterota_D,36209ee8,zr2760_61_R1_interleaved.fq.gz,1.773675502344317e-05,65000
,phylum,3.0328835661782304e-05,Eukaryota;Ochrophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,2.7809480098484975e-05,64000
,phylum,2.9854947604566954e-05,d__Bacteria;p__Gemmatimonadota,36209ee8,zr2760_61_R1_interleaved.fq.gz,1.7298810454963095e-05,63000
,phylum,2.464217897519812e-05,Eukaryota;Cryptophyta:Cryptophyta,36209ee8,zr2760_61_R1_interleaved.fq.gz,8.474227400089516e-05,52000
,phylum,0.8932311251571531,unclassified,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.7760636140762391,9927000
,class,0.025231221830316803,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0580013786495016,53243000
,class,0.02140931464887502,d__Bacteria;p__Bacteroidota;c__Bacteroidia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.03998609088050508,45178000
,class,0.020878560024793828,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.06440434721296455,44058000
,class,0.00775375639215753,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.011512905788488542,16362000
,class,0.006800767509097467,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.016024829705254547,14351000
,class,0.0037010657268518707,d__Bacteria;p__Planctomycetota;c__Planctomycetia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.003942814950026146,7810000
,class,0.003511984392022947,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.007489071093293579,7411000
,class,0.003241868199410199,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.00397215723611431,6841000
,class,0.002867022746152858,d__Archaea;p__Thermoproteota;c__Nitrososphaeria,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.006445668158889793,6050000
,class,0.0020344014296254914,d__Bacteria;p__SAR324;c__SAR324,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.003253709171522742,4293000
,class,0.0017510163714107125,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0019714074750130724,3695000
,class,0.001721635311863361,d__Bacteria;p__Marinisomatota;c__Marinisomatia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.002003596400796358,3633000
,class,0.001384227015126033,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0010112140086205009,2921000
,class,0.0010818864346226404,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0009980756715660985,2283000
,class,0.0006923504515916241,d__Bacteria;p__Nitrospinota;c__Nitrospinia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0005789627195306636,1461000
,class,0.00058477786260374,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0004453896261442396,1234000
,class,0.0003146616699909914,d__Bacteria;p__Myxococcota;c__XYA12-FULL-58-9,36209ee8,zr2760_61_R1_interleaved.fq.gz,0.0002393367066743628,664000
