query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.04775639704973424,d__Bacteria,47a08011,1903_buk5-1_interleaved.fq.gz,0.058830124039451266,28975000
,superkingdom,0.041806419712390276,Eukaryota,47a08011,1903_buk5-1_interleaved.fq.gz,0.0741087772845851,25365000
,superkingdom,0.016992871564547363,d__Archaea,47a08011,1903_buk5-1_interleaved.fq.gz,0.03291378678359674,10310000
,superkingdom,0.8934443116733282,unclassified,47a08011,1903_buk5-1_interleaved.fq.gz,0.8341473118923669,2650000
,phylum,0.03211009930363838,Eukaryota;Viridiplantae:Chlorophyta,47a08011,1903_buk5-1_interleaved.fq.gz,0.06251157494547066,19482000
,phylum,0.028210474267584176,d__Bacteria;p__Proteobacteria,47a08011,1903_buk5-1_interleaved.fq.gz,0.03377713345822824,17116000
,phylum,0.016992871564547363,d__Archaea;p__Thermoplasmatota,47a08011,1903_buk5-1_interleaved.fq.gz,0.03291378678359674,10310000
,phylum,0.007275124644608348,Eukaryota;Stramenopila:Ochrophyta,47a08011,1903_buk5-1_interleaved.fq.gz,0.008896152749162894,4414000
,phylum,0.00632906176603898,d__Bacteria;p__Cyanobacteria,47a08011,1903_buk5-1_interleaved.fq.gz,0.010656368789165906,3840000
,phylum,0.005137418105401952,d__Bacteria;p__Bacteroidota,47a08011,1903_buk5-1_interleaved.fq.gz,0.004900907475724901,3117000
,phylum,0.004206188965346739,d__Bacteria;p__Verrucomicrobiota,47a08011,1903_buk5-1_interleaved.fq.gz,0.003979308256528819,2552000
,phylum,0.0020932053236639332,d__Bacteria;p__Actinobacteriota,47a08011,1903_buk5-1_interleaved.fq.gz,0.003987551541137013,1270000
,phylum,0.00188388479129754,Eukaryota;Haptophyta:Haptophyta,47a08011,1903_buk5-1_interleaved.fq.gz,0.0021844704211713925,1143000
,phylum,0.0013515183979562406,d__Bacteria;p__Planctomycetota,47a08011,1903_buk5-1_interleaved.fq.gz,0.0011639517866769836,820000
,phylum,0.0004285302237422226,d__Bacteria;p__Marinisomatota,47a08011,1903_buk5-1_interleaved.fq.gz,0.00036490273198938486,260000
,phylum,0.00023404342988998312,Eukaryota;Ochrophyta,47a08011,1903_buk5-1_interleaved.fq.gz,0.00023685704440877238,142000
,phylum,0.00019943137335695743,Eukaryota;Unknown,47a08011,1903_buk5-1_interleaved.fq.gz,0.00018080270907305364,121000
,phylum,0.00010383616959907701,Eukaryota;Alveolata:Dinophyta,47a08011,1903_buk5-1_interleaved.fq.gz,9.891941529832721e-05,63000
,phylum,0.893444311673328,unclassified,47a08011,1903_buk5-1_interleaved.fq.gz,0.8341473118923669,2650000
,class,0.03211009930363838,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,0.06251157494547066,19482000
,class,0.016992871564547363,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,47a08011,1903_buk5-1_interleaved.fq.gz,0.03291378678359674,10310000
,class,0.014980427706127158,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,47a08011,1903_buk5-1_interleaved.fq.gz,0.015836448836954977,9089000
,class,0.013230046561457,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,47a08011,1903_buk5-1_interleaved.fq.gz,0.017940684621273278,8027000
,class,0.00632906176603898,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,47a08011,1903_buk5-1_interleaved.fq.gz,0.010656368789165906,3840000
,class,0.005646709794387902,Eukaryota;Stramenopila:Ochrophyta;Pelagophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,0.006710583223377076,3426000
,class,0.005137418105401952,d__Bacteria;p__Bacteroidota;c__Bacteroidia,47a08011,1903_buk5-1_interleaved.fq.gz,0.004900907475724901,3117000
,class,0.004206188965346739,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,47a08011,1903_buk5-1_interleaved.fq.gz,0.003979308256528819,2552000
,class,0.00188388479129754,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,0.0021844704211713925,1143000
,class,0.0016861016111088221,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,47a08011,1903_buk5-1_interleaved.fq.gz,0.003543513276908966,1023000
,class,0.0016284148502204458,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,0.0021855695257858186,988000
,class,0.0013515183979562406,d__Bacteria;p__Planctomycetota;c__Planctomycetia,47a08011,1903_buk5-1_interleaved.fq.gz,0.0011639517866769836,820000
,class,0.0004285302237422226,d__Bacteria;p__Marinisomatota;c__Marinisomatia,47a08011,1903_buk5-1_interleaved.fq.gz,0.00036490273198938486,260000
,class,0.00040710371255511145,d__Bacteria;p__Actinobacteriota;c__Actinomycetia,47a08011,1903_buk5-1_interleaved.fq.gz,0.0004440382642280466,247000
,class,0.00023404342988998312,Eukaryota;Ochrophyta;Bolidophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,0.00023685704440877238,142000
,class,0.00019943137335695743,Eukaryota;Unknown;Unknown,47a08011,1903_buk5-1_interleaved.fq.gz,0.00018080270907305364,121000
,class,0.00010383616959907701,Eukaryota;Alveolata:Dinophyta;Dinophyceae,47a08011,1903_buk5-1_interleaved.fq.gz,9.891941529832721e-05,63000
,class,0.893444311673328,unclassified,47a08011,1903_buk5-1_interleaved.fq.gz,0.8341473118923669,2650000
,order,0.031594214841979475,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales,47a08011,1903_buk5-1_interleaved.fq.gz,0.06199389667207609,19169000
,order,0.016992871564547363,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales,47a08011,1903_buk5-1_interleaved.fq.gz,0.03291378678359674,10310000
,order,0.00847665746425481,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,47a08011,1903_buk5-1_interleaved.fq.gz,0.008959351264492382,5143000
,order,0.006601013638798465,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales,47a08011,1903_buk5-1_interleaved.fq.gz,0.010013392589726777,4005000
,order,0.00632906176603898,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307,47a08011,1903_buk5-1_interleaved.fq.gz,0.010656368789165906,3840000
,order,0.005646709794387902,Eukaryota;Stramenopila:Ochrophyta;Pelagophyceae;Pelagomonadales,47a08011,1903_buk5-1_interleaved.fq.gz,0.006710583223377076,3426000
,order,0.004135316659112449,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,47a08011,1903_buk5-1_interleaved.fq.gz,0.004119444094868117,2509000
,order,0.00412872388643949,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,47a08011,1903_buk5-1_interleaved.fq.gz,0.004618437589817455,2505000
,order,0.0039770901149614735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0038001542043774044,2413000
,order,0.0035683382092381224,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,47a08011,1903_buk5-1_interleaved.fq.gz,0.003415467589328354,2165000
,order,0.0016284148502204458,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae;Florenciellales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0021855695257858186,988000
,order,0.0015888582141827022,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86,47a08011,1903_buk5-1_interleaved.fq.gz,0.001587656615538152,964000
,order,0.0015328196464625653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0028895460313255804,930000
,order,0.0013515183979562406,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0011639517866769836,820000
,order,0.0010301207301495734,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0010012843037419566,625000
,order,0.0009196917878775393,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae;Isochrysidales,47a08011,1903_buk5-1_interleaved.fq.gz,0.001130978648244208,558000
,order,0.0008933206971857102,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0027972212437138086,542000
,order,0.0007927809139231119,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0007462920331951576,481000
,order,0.0007268531871935391,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae;Phaeocystales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0008012472639164505,441000
,order,0.000637850756108616,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0005638406672004653,387000
,order,0.0005158844616589064,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Pseudoscourfieldiales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0005176782733945792,313000
,order,0.0004285302237422226,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales,47a08011,1903_buk5-1_interleaved.fq.gz,0.00036490273198938486,260000
,order,0.00040710371255511145,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales,47a08011,1903_buk5-1_interleaved.fq.gz,0.0004440382642280466,247000
,order,0.0003658988833491285,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales,47a08011,1903_buk5-1_interleaved.fq.gz,0.00041271378271690967,222000
,order,0.00036425069018088916,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1,47a08011,1903_buk5-1_interleaved.fq.gz,0.0002967582458949816,221000
,order,0.00033623140632082083,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,47a08011,1903_buk5-1_interleaved.fq.gz,0.00031049705357530486,204000
,order,0.0002422843957311797,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B,47a08011,1903_buk5-1_interleaved.fq.gz,0.00019783883059665443,147000
