query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.0780014667543011,d__Bacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.18601171789954096,159858000
,superkingdom,0.017696200345170325,Eukaryota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.01622876237986014,36267000
,superkingdom,0.0018541804205378777,d__Archaea,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0014035326246523072,3800000
,superkingdom,0.9024481524799907,unclassified,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.7963559870959466,3529000
,phylum,0.03478735234258617,d__Bacteria;p__Proteobacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.07972424406403611,71294000
,phylum,0.0264401248546542,d__Bacteria;p__Bacteroidota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.07829936879990673,54187000
,phylum,0.01471536134804772,Eukaryota;Stramenopila:Bacillariophyta,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.014228200469944595,30158000
,phylum,0.005994858064928519,d__Bacteria;p__Planctomycetota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0076221453937389515,12286000
,phylum,0.004874054794934964,d__Bacteria;p__Verrucomicrobiota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.014169931676451909,9989000
,phylum,0.0036639580994260327,d__Bacteria;p__Actinobacteriota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.004641515928158643,7509000
,phylum,0.0026656283256311663,Eukaryota;Viridiplantae:Chlorophyta,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.001375301620053138,5463000
,phylum,0.0017995308923536037,d__Bacteria;p__Cyanobacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.001286769189630142,3688000
,phylum,0.0015550718421721622,d__Archaea;p__Thermoproteota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0012434063665658181,3187000
,phylum,0.0002991085783657156,d__Archaea;p__Thermoplasmatota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00016012625808648897,613000
,phylum,0.0002298207837035107,d__Bacteria;p__Desulfobacterota_B,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00014747876802606106,471000
,phylum,0.0002278690148397866,Eukaryota;Haptophyta:Haptophyta,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00019264837538473213,467000
,phylum,0.00011856995847123799,d__Bacteria;p__Marinisomatota,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,5.386475677521526e-05,243000
,phylum,5.855306591172247e-05,Eukaryota;Stramenopila:Ochrophyta,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0003754723611689533,120000
,phylum,5.5625412616136344e-05,d__Bacteria;p__Myxococcota_A,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,4.95736440761415e-05,114000
,phylum,3.757155062668858e-05,d__Bacteria;p__Patescibacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,1.6825678741104976e-05,77000
,phylum,2.8788590739930215e-05,Eukaryota;Alveolata:Dinophyta,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,5.713955330871891e-05,59000
,phylum,0.9024481524799908,unclassified,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.7963559870959465,3529000
,class,0.0264401248546542,d__Bacteria;p__Bacteroidota;c__Bacteroidia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.07829936879990673,54187000
,class,0.019168809952850127,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.04950024346418368,39285000
,class,0.015618542389736046,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.030224000599852394,32009000
,class,0.01471536134804772,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.014228200469944595,30158000
,class,0.004874054794934964,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.014169931676451909,9989000
,class,0.004015764437112299,d__Bacteria;p__Planctomycetota;c__Planctomycetia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0039455652027799186,8230000
,class,0.003527822221181278,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.004577939705801314,7230000
,class,0.0024280004664727593,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0012510851998167923,4976000
,class,0.0017995308923536037,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.001286769189630142,3688000
,class,0.0017590316884313294,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0034918364968620674,3605000
,class,0.0015550718421721622,d__Archaea;p__Thermoproteota;c__Nitrososphaeria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0012434063665658181,3187000
,class,0.0002991085783657156,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00016012625808648897,613000
,class,0.00023762785915840704,Eukaryota;Viridiplantae:Chlorophyta;Trebouxiophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00012421642023634544,487000
,class,0.0002298207837035107,d__Bacteria;p__Desulfobacterota_B;c__Binatia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00014747876802606106,471000
,class,0.0002278690148397866,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00019264837538473213,467000
,class,0.0002200619393848903,d__Bacteria;p__Planctomycetota;c__UBA1135,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00018474369409696468,451000
,class,0.00013613587824475476,d__Bacteria;p__Actinobacteriota;c__Actinomycetia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,6.357622235732953e-05,279000
,class,0.00011856995847123799,d__Bacteria;p__Marinisomatota;c__Marinisomatia,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,5.386475677521526e-05,243000
,class,5.855306591172247e-05,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0003754723611689533,120000
,class,3.757155062668858e-05,d__Bacteria;p__Patescibacteria;c__Gracilibacteria,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,1.6825678741104976e-05,77000
,class,3.1228301819585315e-05,d__Bacteria;p__Myxococcota_A;c__UBA796,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,1.513181846515481e-05,64000
,class,2.8788590739930215e-05,Eukaryota;Alveolata:Dinophyta;Dinophyceae,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,5.713955330871891e-05,59000
,class,2.439711079655103e-05,d__Bacteria;p__Myxococcota_A;c__UBA9160,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,3.444182561098669e-05,50000
,class,0.9024481524799908,unclassified,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.7963559870959466,3529000
,order,0.024883101243618314,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.07396828099832055,50996000
,order,0.014578737527587036,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.04590474271843345,29878000
,order,0.013889763118692434,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae;Cymatosirales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.012869950376669357,28466000
,order,0.011681336649388635,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.025953778844182027,23940000
,order,0.00471400974810959,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.014099467088972382,9661000
,order,0.003986975846372369,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.00392715858778126,8171000
,order,0.0028700761141062623,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0018903480679603845,5882000
,order,0.0019512809215081512,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0017514515253324709,3999000
,order,0.0017995308923536037,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.001286769189630142,3688000
,order,0.0017590316884313294,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0034918364968620674,3605000
,order,0.0017526884396242258,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0009420121614650853,3592000
,order,0.0015550718421721622,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0012434063665658181,3187000
,order,0.0014604110522815445,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.0008167794250631699,2993000
,order,0.0013964906219945809,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.004255541633278798,2862000
,order,0.0009285540369167323,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86,2bd75ffc,D0153A_S40_L002_interleaved.fq.gz,0.002205180231250322,1903000
