query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.1329301545948604,d__Bacteria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.1909668558855325,147664000
,superkingdom,0.011805491164786254,d__Archaea,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.043125235081596644,13114000
,superkingdom,0.0009164244323434809,Eukaryota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.000719019546949381,1018000
,superkingdom,0.8543479298080099,unclassified,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.7651888894859215,8268000
,phylum,0.06243208961874761,d__Bacteria;p__Proteobacteria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.10328745390579255,69352000
,phylum,0.02007671678794137,d__Bacteria;p__Verrucomicrobiota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.021063766423836304,22302000
,phylum,0.017979203106840855,d__Bacteria;p__Bacteroidota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.02374950251497464,19972000
,phylum,0.010115777353873963,d__Bacteria;p__Planctomycetota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.01130577410491402,11237000
,phylum,0.008354946126306332,d__Bacteria;p__Actinobacteriota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.01682023054161889,9281000
,phylum,0.006751653479937236,d__Archaea;p__Thermoplasmatota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.01241640657800429,7500000
,phylum,0.005053837684849019,d__Archaea;p__Thermoproteota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.030708828503592363,5614000
,phylum,0.0037971299171167027,d__Bacteria;p__SAR324,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.004806365622578033,4218000
,phylum,0.0025053135512887103,d__Bacteria;p__Marinisomatota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.003091465297175014,2783000
,phylum,0.0019831856821735643,d__Bacteria;p__Nitrospinota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0021761839232875813,2203000
,phylum,0.0015555809617775393,d__Bacteria;p__Cyanobacteria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.001281849287310011,1728000
,phylum,0.001317022538819757,d__Bacteria;p__Firmicutes,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.000997246870056456,1463000
,phylum,0.0007372805600091462,d__Bacteria;p__Myxococcota_A,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0005459812772592196,819000
,phylum,0.000540132278394979,d__Bacteria;p__Chloroflexota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0006274914095606377,600000
,phylum,0.00048701927101947265,Eukaryota;Viridiplantae:Chlorophyta,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0004020862950958222,541000
,phylum,0.00048431860962749775,d__Bacteria;p__Firmicutes_A,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00028323632565073774,538000
,phylum,0.00045011023199581577,d__Bacteria;p__Desulfobacterota_B,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0003793181017155378,500000
,phylum,0.0003258798079649706,d__Bacteria;p__Desulfobacterota_D,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0003392460813662373,362000
,phylum,0.00027186658012547273,Eukaryota;Stramenopila:Bacillariophyta,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00020127082948171395,302000
,phylum,0.0002142524704300083,d__Bacteria;p__Myxococcota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00015300225951551106,238000
,phylum,0.00015753858119853551,Eukaryota;Stramenopila:Ochrophyta,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00011566242237184467,175000
,phylum,6.121499155143094e-05,d__Bacteria;p__Latescibacterota,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,5.874193892113371e-05,68000
,phylum,0.85434792980801,unclassified,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.7651888894859215,8268000
,class,0.034177770135906255,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.05688405434130252,37966000
,class,0.02825431948284136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.04640339956449003,31386000
,class,0.01994978570251855,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.02097861338059404,22161000
,class,0.01786037400559396,d__Bacteria;p__Bacteroidota;c__Bacteroidia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.023668447746540828,19840000
,class,0.007970551988181905,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.016588450333007595,8854000
,class,0.006751653479937236,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.01241640657800429,7500000
,class,0.006203419217366332,d__Bacteria;p__Planctomycetota;c__Planctomycetia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.007569058207341738,6891000
,class,0.005053837684849019,d__Archaea;p__Thermoproteota;c__Nitrososphaeria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.030708828503592363,5614000
,class,0.003828637633356409,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.003666589861960997,4253000
,class,0.0037971299171167027,d__Bacteria;p__SAR324;c__SAR324,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.004806365622578033,4218000
,class,0.0025053135512887103,d__Bacteria;p__Marinisomatota;c__Marinisomatia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.003091465297175014,2783000
,class,0.0019831856821735643,d__Bacteria;p__Nitrospinota;c__Nitrospinia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0021761839232875813,2203000
,class,0.0015555809617775393,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.001281849287310011,1728000
,class,0.001317022538819757,d__Bacteria;p__Firmicutes;c__Bacilli,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.000997246870056456,1463000
,class,0.0007372805600091462,d__Bacteria;p__Myxococcota_A;c__UBA9160,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0005459812772592196,819000
,class,0.000540132278394979,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0006274914095606377,600000
,class,0.00048431860962749775,d__Bacteria;p__Firmicutes_A;c__Clostridia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00028323632565073774,538000
,class,0.00045011023199581577,d__Bacteria;p__Desulfobacterota_B;c__Binatia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0003793181017155378,500000
,class,0.00044110802735589945,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00035928209154088755,490000
,class,0.0003258798079649706,d__Bacteria;p__Desulfobacterota_D;c__UBA1144,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.0003392460813662373,362000
,class,0.0002826692256933723,d__Bacteria;p__Actinobacteriota;c__Actinomycetia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00016985072261692152,314000
,class,0.00027186658012547273,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00020127082948171395,302000
,class,0.0002142524704300083,d__Bacteria;p__Myxococcota;c__XYA12-FULL-58-9,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00015300225951551106,238000
,class,0.00015753858119853551,Eukaryota;Stramenopila:Ochrophyta;Pelagophyceae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00011566242237184467,175000
,class,0.00012693108542282004,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,8.51530432422636e-05,141000
,class,0.00011882910124689536,d__Bacteria;p__Bacteroidota;c__Rhodothermia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,8.10547684338124e-05,132000
,class,0.00010172491243105437,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,6.192948599437352e-05,113000
,class,8.372050315122173e-05,d__Bacteria;p__Planctomycetota;c__UBA1135,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,7.01260356112759e-05,93000
,class,6.121499155143094e-05,d__Bacteria;p__Latescibacterota;c__UBA2968,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,5.874193892113371e-05,68000
,class,4.5911243663573206e-05,Eukaryota;Viridiplantae:Chlorophyta;Mamiellophyceae,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,4.280420355493464e-05,51000
,class,0.85434792980801,unclassified,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.7651888894859215,8268000
,order,0.015310949651569674,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.02199361944148712,17008000
,order,0.014509753438617119,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.021803277344827936,16118000
,order,0.010832352843211305,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.009910994578437792,12033000
,order,0.00900040419898833,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.021331975741856052,9998000
,order,0.008288329811970951,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.00917649265998982,9207000
,order,0.006559006300643028,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.008962016278347537,7286000
,order,0.006399667278516508,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales,9c82d6a6,zr2760_33_R1_interleaved.fq.gz,0.012124518338869043,7109000
