Genome	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0052A_S1_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0053A_S2_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0057A_S3_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0058A_S4_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0063A_S5_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0064A_S6_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0068A_S7_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0069A_S8_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0073A_S9_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0074A_S10_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0078A_S11_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0079A_S12_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0085A_S13_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0086A_S14_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0089A_S15_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0090A_S16_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0095A_S17_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0096A_S18_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0100A_S19_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0101A_S20_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0105A_S21_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0107A_S22_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0110A_S23_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0111A_S24_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0116A_S25_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0117A_S26_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0121A_S27_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0122A_S28_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0127A_S29_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0128A_S30_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0132A_S31_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0133A_S32_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0137A_S33_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0138A_S34_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0142A_S35_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0143A_S36_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0147A_S37_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0148A_S38_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0152A_S39_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0153A_S40_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0158A_S41_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0159A_S42_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0163A_S43_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0164A_S44_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0167A_S45_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0173A_S46_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0174A_S47_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0177A_S48_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0182A_S49_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0187A_S50_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0192A_S51_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0198A_S52_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0203A_S53_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0208A_S54_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0213A_S55_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0270A_S56_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0271A_S57_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0275A_S58_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D0276A_S59_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D1030A_S60_L002_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/D1031A_S61_L002_interleaved.fq.gz Relative Abundance (%)
unmapped	82.246864	81.16959	62.60374	59.36986	76.48616	76.10707	78.86851	79.35098	82.56599	82.28451	89.8856	89.608406	80.61689	80.369095	65.5365	63.347424	79.219444	77.879486	75.77644	64.26497	86.5944	85.89158	74.14418	73.305336	77.74247	75.660446	71.317924	72.62714	73.99398	73.709854	75.23619	79.90626	75.12552	74.75258	64.570244	66.24632	77.93928	78.898384	68.93989	67.5949	68.49475	66.558334	67.618935	66.125336	74.031624	93.26364	91.53071	78.01965	71.416245	80.6497	73.997604	78.28081	77.89794	81.82242	67.63245	72.25406	72.40645	64.89658	68.30147	63.422607	62.23067
1903c117-100m-2-MaxBin2-002-Lasker2019	0.139195	0.14607811	0.007739335	0.007767158	0.13741837	0.13629195	0.0011537506	0.0010862125	0.1304853	0.12651438	0.003974615	0.004451687	0.14854634	0.15082438	0.026046172	0.023816714	0.16174512	0.17518717	0.011970073	0.0105402805	0.08901072	0.09256789	0.0054623834	0.005472132	0.101561606	0.10870059	0.0049098455	0.0047224746	0.15286306	0.14967336	0.007203639	0.004787364	0.16944283	0.1718379	0.005216562	0.0049703266	0.14963454	0.14253163	0.002797108	0.0023419426	0.05629512	0.060589794	0.0064814617	0.0039331573	0.15338652	0.0011686534	0.001531545	0.12719668	0.00505354	0.03701194	0.0027485501	0.16599981	0.0016007428	0.13265345	0.0024864764	0.10038019	0.099170886	0.0029845997	0.0025563862	0.019600997	0.01843826
1903c122-100m-2-MaxBin2-021-Lasker2019	0.025858153	0.02884666	0.00010481849	0.00014711265	0.036929324	0.03601504	0.0006655351	0.0009073545	0.035668593	0.037556745	0.000006113089	0.0000030498124	0.060285803	0.057224542	0.000037409045	0.00008394579	0.070221014	0.07602717	0.00003370336	0.000034205827	0.048452586	0.06004741	0.0000028077798	0.000042043695	0.012421448	0.013291326	0.00011168713	0.00010432227	0.04808286	0.044921678	0.00003310752	0.0000383243	0.0575759	0.054779265	0.00028971786	0.00032411606	0.03926785	0.039900802	0.00095404417	0.00079325924	0.0064953472	0.0076192813	0.00057521265	0.0005716397	0.030726017	0.000026787884	0.000010849448	0.03613204	0.00014221131	0.06864373	0.00040534488	0.065834366	0.0006127081	0.06278676	0.00022538655	0.019509614	0.019252092	0.0014422614	0.0015267552	0.000024115016	0.00004968854
1903c122-5m-2-MaxBin2-008-Lasker2019	0.0029232034	0.0036189102	0.23113869	0.27736506	0.0055471673	0.005590842	0.007530904	0.0045230803	0.00026659612	0.0002866815	0.042694736	0.048995644	0.00040801617	0.00039718676	0.035233635	0.03704358	0.00033658862	0.0003810021	0.008678845	0.014065216	0.000121240126	0.00004782301	0.03495855	0.03640624	0.016028157	0.017923046	0.024398973	0.02268492	0.004137701	0.003930697	0.016280115	0.0074206702	0.0017585973	0.0021571545	0.022737157	0.025545517	0.0023678914	0.0020883519	0.0022797082	0.0020327314	0.020898372	0.02269104	0.039272584	0.022889426	0.0041854787	0.0003235315	0.00049940695	0.0021745092	0.021006992	0.0011604275	0.002167966	0.00071715313	0.005795833	0.0000714736	0.047416106	0.010998353	0.01194969	0.0042940653	0.0040208157	0.0446482	0.03939519
1903c123-70m-2-MaxBin2-008-Lasker2019	0.13919118	0.14930618	0.010352581	0.009187562	0.13665523	0.1345854	0.012751927	0.00809927	0.08933207	0.08404569	0.00016307943	0.00021968462	0.12105097	0.119161025	0.002168782	0.0024003463	0.1364795	0.14469238	0.0010019045	0.0015591914	0.05573367	0.06991637	0.0018577768	0.001801166	0.09213569	0.09937635	0.0032685364	0.0030628256	0.15214975	0.14156312	0.0053605284	0.0027978173	0.15998474	0.15865102	0.00966761	0.01057749	0.14931919	0.14097808	0.00880311	0.0059788884	0.057225693	0.06859653	0.02668168	0.024593012	0.15147597	0.001725605	0.0025821193	0.13285355	0.009323237	0.09227802	0.0063937213	0.1656586	0.0053681936	0.12789541	0.014060439	0.11039341	0.10283654	0.005892209	0.005793416	0.0020372581	0.0021165886
D0053A-S2-MaxBin2-006	0.3102987	0.33653998	0.0046994933	0.003706264	0.23643474	0.22226825	0.00023888264	0.00015991434	0.4074229	0.45038283	0.000156309	0.00007502192	0.38587913	0.39498815	0.0003439998	0.0006054571	0.4269686	0.45127794	0.00016620207	0.00036890438	0.47761282	0.4747908	0.00036225544	0.00026011423	0.15181582	0.1745642	0.003362641	0.0018571123	0.25351825	0.2706014	0.0004416509	0.00027208016	0.31835696	0.3267915	0.0014501676	0.0010848498	0.29393163	0.2879664	0.0010041927	0.000560629	0.09922315	0.09260935	0.001928751	0.00069492013	0.24780041	0.0000123080445	0.000021994474	0.2547411	0.00021404121	0.031764966	0.0015102417	0.4117835	0.001059042	0.52176726	0.0017661889	0.1397645	0.14271961	0.0010739482	0.0009089719	0.00033191475	0.00071385637
D0053A-S2-MaxBin2-036	0.17834817	0.19848606	0.0042667435	0.0044034193	0.11522633	0.11648181	0.0025990247	0.0035264874	0.21589921	0.22494306	0.0021148762	0.0024748847	0.17896347	0.18255565	0.011898055	0.009335777	0.18849559	0.20747474	0.016375076	0.007894281	0.1877534	0.193581	0.003921824	0.0038957547	0.062375966	0.069136165	0.010163464	0.011218965	0.12974256	0.12695496	0.00464258	0.0033051663	0.15489797	0.1549237	0.00630002	0.005970418	0.1362809	0.12985358	0.00583129	0.005806512	0.039495442	0.040473394	0.005470683	0.004364352	0.11932513	0.0028866902	0.0038151226	0.11134308	0.0050141974	0.055858444	0.005231039	0.19808814	0.0061907405	0.19445029	0.004020812	0.07273891	0.073487796	0.0086396	0.007970899	0.009652972	0.01034656
D0053A-S2-MaxBin2-040	0.14751144	0.17049019	0.0007833974	0.00067558873	0.12788284	0.13381703	0.0017992648	0.001955124	0.1344789	0.12606123	0.000096895375	0.00009574506	0.12943208	0.12724437	0.0005267257	0.0006756449	0.13455409	0.14402573	0.00051662384	0.0006184006	0.0763814	0.096609175	0.00020826809	0.00016811927	0.06516531	0.070852794	0.002006442	0.0010329314	0.13871282	0.13646545	0.00015655273	0.0001474709	0.13803586	0.12839083	0.0023821224	0.0021103327	0.13002647	0.124740094	0.0131371915	0.012167696	0.043218367	0.049836315	0.0027130353	0.0029870758	0.14112733	0.00002968123	0.00006422435	0.123630434	0.0015711173	0.1865159	0.0057637333	0.1497292	0.0045354064	0.11345376	0.00026103447	0.115301564	0.10100697	0.017638844	0.01646953	0.00037591203	0.00070297474
D0057A-S3-MaxBin2-011	0.00096798	0.0015822193	0.9275367	1.1570596	0.002307263	0.0025734636	0.02378238	0.006809226	0.00013415067	0.00009650503	0.0049388735	0.0054212837	0.00045529506	0.0008128731	0.37669215	0.41404706	0.00054070825	0.00051787455	0.096003555	0.1437632	0.00067713705	0.00015393592	0.16293535	0.16237906	0.020944655	0.022638407	0.2126938	0.19592766	0.0003060461	0.0003749992	0.020109573	0.010461965	0.00019900086	0.00011009387	0.0017726206	0.0015580889	0.00019957515	0.00012825422	0.00004723011	0.00002412456	0.0012527563	0.001328135	0.00061578443	0.00024835655	0.00026119535	0.0005638659	0.0007672125	0.0001546489	0.00024175945	0.00027552422	0.00036671705	0.00008833601	0.0007454952	0.0000802775	0.06372349	0.00061463076	0.0008106056	0.00018443224	0.00023979942	0.50063974	0.43516976
D0057A-S3-MaxBin2-044	0.00058619946	0.0008530525	0.31655452	0.3832543	0.0010328194	0.0010051328	0.010554391	0.002874522	0.000013445292	0.000033652846	0.0006607386	0.00078747154	0.00008708108	0.00009141433	0.05801674	0.06323561	0.00008429694	0.000096132564	0.013994197	0.022318449	0.000121291945	0.000022859773	0.020262748	0.019817356	0.006948806	0.0077007557	0.035842072	0.03215591	0.00096994883	0.0009576259	0.025340566	0.014234687	0.00053572055	0.0005423086	0.00404321	0.0039627566	0.0003621622	0.00026488144	0.00047366862	0.00038985885	0.0021986624	0.002806768	0.0035365964	0.0019754716	0.00024757814	0.0008427339	0.0013292072	0.00014465941	0.0015920688	0.0006462635	0.0011952881	0.00008055845	0.0014528361	0.00011957375	0.10629006	0.0006768112	0.0010386794	0.00075857097	0.0006968068	0.074117206	0.06647691
