Genome	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_10_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_12_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_13_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_16_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_17_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_18_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_1_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_20_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_21_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_22_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_23_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_24_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_25_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_26_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_27_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_28_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_29_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_30_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_31_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_32_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_33_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_34_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_35_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_36_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_37_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_38_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_39_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_40_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_41_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_42_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_43_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_44_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_45_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_46_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_47_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_48_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_49_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_50_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_51_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_52_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_53_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_54_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_55_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_56_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_57_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_58_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_59_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_5_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_60_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_61_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_62_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_63_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_64_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_65_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_66_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_67_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_68_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_69_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_70_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_71_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_72_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_73_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_74_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_75_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_76_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_77_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_78_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_79_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_80_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_81_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_82_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_83_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_88_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_8_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_90_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_91_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_92_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_93_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_94_R1_interleaved.fq.gz Relative Abundance (%)	eCruises_2018-2021_MAGs_HQ_dRep_concat.fa/zr2760_95_R1_interleaved.fq.gz Relative Abundance (%)
unmapped	77.30774	78.005066	55.71111	83.618675	80.53743	78.890335	55.75677	76.78448	81.635666	43.97419	78.02418	78.48141	79.54814	76.43013	78.322784	83.099594	78.97597	77.36336	78.87538	82.2547	77.89628	54.228558	77.81925	81.48821	78.908104	76.60099	79.27121	82.7477	78.670975	81.31053	68.37451	78.20306	82.218544	81.4838	82.42369	79.60319	80.18503	77.62665	79.13363	79.10782	78.24022	81.11975	81.697754	78.519615	82.59794	80.896545	81.18874	60.599358	83.08575	67.51025	77.48292	82.92593	83.33177	83.93831	83.19819	84.352554	82.44693	84.601074	64.87009	84.2666	71.59163	70.71715	62.123753	86.15619	88.515045	61.173187	58.111076	82.87317	71.47172	68.872345	74.45081	69.76811	96.48823	85.41425	95.47164	88.988045	88.923256	84.632645	6.7290664	6.5784397
1903c117-100m-2-MaxBin2-002-Lasker2019	0.16909719	0.14215855	0.006856164	0.046663966	0.11449586	0.050307862	0.010401268	0.16966543	0.11149572	0.0021982223	0.12807345	0.13757442	0.121334456	0.14278285	0.14682062	0.06045621	0.13495995	0.15123156	0.051791243	0.04765888	0.03999305	0.041959964	0.037269965	0.078281455	0.041068465	0.05078372	0.036035202	0.04348485	0.044956837	0.059369076	0.025684344	0.0352897	0.049702983	0.05582688	0.052588113	0.04738443	0.04513681	0.06323706	0.04327698	0.041689236	0.050363425	0.054052528	0.050273675	0.04630936	0.04679637	0.07663327	0.04375633	0.0054340675	0.04296603	0.037586585	0.05464833	0.04359306	0.039415453	0.044955526	0.034425292	0.03013683	0.028635265	0.042905007	0.018450024	0.027731854	0.0030605306	0.0119984355	0.0064411424	0.035311963	0.025284851	0.00570262	0.0070133056	0.040236443	0.0021071658	0.002332077	0.002740551	0.0023734919	0.0010948838	0.0033617555	0.002159117	0.0027217618	0.0031013102	0.0028199672	0.009663736	0.0076021845
1903c122-100m-2-MaxBin2-021-Lasker2019	0.09656306	0.057927504	0.00064322754	0.00166782	0.050604653	0.0024752293	0.00053903525	0.06806515	0.10998194	0.0001776625	0.042982765	0.07889204	0.060302045	0.04619533	0.096246034	0.0029937348	0.068324305	0.07511316	0.0038164791	0.0021972538	0.0021818238	0.0019997135	0.001791367	0.004000599	0.002543094	0.0025746238	0.0016082131	0.0016417989	0.0030928508	0.003165944	0.0036953597	0.0018125494	0.0022602014	0.002301569	0.0023074572	0.0020413224	0.0024110468	0.0030720744	0.0019426752	0.002398302	0.002560301	0.002665262	0.0024602439	0.0023674204	0.002010321	0.0053587407	0.0017061178	0.00054769404	0.0026892168	0.0033767794	0.002488303	0.0019309976	0.0017943778	0.0016351287	0.0013903389	0.0012597552	0.0019041698	0.0020131774	0.005092833	0.0016859024	0.000019342628	0.0005663827	0.00059758563	0.001710138	0.0011027987	0.0013210732	0.0007435754	0.002011983	0.00008030958	0.00009283692	0.00014074509	0.00005061476	0.000013758896	0.00022440864	0.00011219816	0.00007181856	0.00027161816	0.00010914367	0.000044875	0.00006276537
1903c122-5m-2-MaxBin2-008-Lasker2019	0.00079304737	0.00054405176	0.0017254859	0.020894509	0.00063004886	0.024642844	0.0022324603	0.0017675679	0.0010505735	0.00040025954	0.0010370304	0.001196738	0.00068407453	0.003943685	0.0009244516	0.017807124	0.0012736999	0.0007980539	0.024898674	0.023806253	0.029985098	0.017153764	0.019795546	0.015006477	0.026156839	0.028444491	0.022927444	0.020126054	0.028395286	0.018016646	0.033958875	0.02517757	0.016385896	0.017171301	0.019096076	0.021370372	0.025460895	0.032800846	0.022052964	0.03168012	0.024716623	0.018856794	0.018460289	0.023206392	0.019690868	0.013756939	0.0197425	0.0012714026	0.016222961	0.033146955	0.02460979	0.021830842	0.023697225	0.020474264	0.026118014	0.02130198	0.021338362	0.01746641	0.013120955	0.027921075	0.10215095	0.042697273	0.018731173	0.01785857	0.017493635	0.013943829	0.023787774	0.018527286	0.018000744	0.012976178	0.03432391	0.016639253	0.009695225	0.0016050073	0.009477343	0.04780485	0.049191494	0.056459624	0.00008251911	0.0014529638
1903c123-70m-2-MaxBin2-008-Lasker2019	0.16748327	0.09658581	0.0031225046	0.025667578	0.06864799	0.03270059	0.002149032	0.16657701	0.108374424	0.0005462077	0.07205915	0.12657359	0.086665064	0.1395861	0.14399502	0.03678316	0.13505249	0.1482025	0.04234572	0.030906124	0.030236395	0.02734958	0.027689846	0.050629493	0.033248834	0.04015111	0.025105057	0.02286205	0.042437695	0.044306844	0.029591942	0.028087135	0.034089815	0.036123086	0.033467323	0.031474374	0.035296798	0.048407093	0.028316917	0.0375062	0.03454328	0.036261447	0.037666332	0.037316393	0.032276183	0.0661945	0.030573817	0.0016361783	0.033313513	0.043103322	0.038714457	0.026580472	0.030672653	0.026410501	0.021015393	0.020352753	0.027063472	0.031386454	0.037480857	0.029373178	0.0017978916	0.0126599185	0.018846178	0.030107781	0.01897419	0.029883198	0.028668936	0.03325305	0.0010223073	0.00078153017	0.0042577707	0.0009735559	0.0005306565	0.0017001384	0.0010057049	0.0013585537	0.001400961	0.0014204049	0.00017256204	0.00017018562
D0053A-S2-MaxBin2-006	0.3422025	0.4002639	0.008565083	0.044185184	0.43299747	0.060578536	0.010497697	0.3366243	0.4453478	0.0015742863	0.3586659	0.34946814	0.41728416	0.23946737	0.38823634	0.0564108	0.32077247	0.3498669	0.0609812	0.046590198	0.05230891	0.04002533	0.042089086	0.07204185	0.058432538	0.059294894	0.050124418	0.045357	0.073169865	0.059448346	0.05598691	0.051524397	0.073734485	0.074575625	0.04799671	0.055950563	0.05092515	0.060298648	0.044511653	0.053991202	0.056349237	0.050705105	0.04639402	0.06587042	0.044498198	0.06589905	0.04992925	0.004050879	0.04022814	0.07025202	0.064569615	0.04524656	0.044632453	0.0431462	0.03317613	0.031324543	0.031075856	0.040368207	0.022361323	0.026540373	0.0004315812	0.02623917	0.0049385196	0.036210828	0.024480378	0.0068677776	0.0047837114	0.0392992	0.00046940162	0.00058931485	0.0009666614	0.00053915725	0.0002869402	0.0048230737	0.0014325451	0.0011691804	0.0018259184	0.001080661	0.00034967533	0.0007375824
D0053A-S2-MaxBin2-036	0.14922878	0.12926462	0.014295427	0.023508376	0.1099685	0.028341142	0.015967946	0.17849635	0.17647114	0.00939337	0.1172074	0.15986341	0.13208225	0.12565875	0.17467801	0.03408797	0.14974917	0.16513146	0.034266226	0.02600142	0.026726075	0.023262348	0.023373777	0.045289136	0.029637268	0.031619422	0.026300594	0.023785124	0.036934208	0.03833113	0.019613124	0.02673134	0.029503742	0.03248485	0.030921847	0.029428625	0.030402275	0.0387767	0.027884167	0.030954482	0.031973995	0.030262232	0.029641017	0.032996252	0.027830841	0.053832274	0.025009826	0.010943322	0.026390832	0.026075065	0.032459076	0.024676083	0.025864838	0.024224231	0.019075822	0.01885068	0.020400533	0.02527729	0.019987408	0.02065929	0.0031270972	0.009757309	0.0095402	0.022709774	0.01956182	0.00977801	0.010945594	0.02782542	0.006283555	0.00587944	0.006980119	0.0054997415	0.010499419	0.009430054	0.007203093	0.004601155	0.0051153684	0.004334353	0.0071186326	0.0081272265
D0053A-S2-MaxBin2-040	0.12687138	0.1102474	0.007644953	0.032031283	0.08851562	0.051950634	0.013170247	0.14665817	0.10104086	0.0018944774	0.10646254	0.123744324	0.09875235	0.1351163	0.13356835	0.055198334	0.15441304	0.13793328	0.06542791	0.04350326	0.051352087	0.04420376	0.043914054	0.08100761	0.05666427	0.059153654	0.04690789	0.04031515	0.074907176	0.077387445	0.026193388	0.046121683	0.049780793	0.048569288	0.05218915	0.052779295	0.057105046	0.07732833	0.050381355	0.061047062	0.059961528	0.056459855	0.057829525	0.062159162	0.053122405	0.12702774	0.049558263	0.0059475526	0.05971767	0.030958032	0.0593431	0.03930922	0.05063138	0.03598667	0.027930897	0.031472683	0.044759057	0.044477165	0.045274552	0.025235116	0.00047109753	0.005424772	0.005732139	0.036561206	0.022288352	0.01227133	0.006347989	0.04957376	0.00045026295	0.0005473559	0.0004400827	0.0003351325	0.00018122548	0.0025603173	0.00087115937	0.00052779046	0.0010215049	0.00062932563	0.00012678845	0.00028196033
D0057A-S3-MaxBin2-011	0.00012748317	0.0000953315	0.0006124436	0.005112867	0.00009477863	0.0055922917	0.00020339135	0.00040956796	0.00041904303	0.00021226563	0.000134214	0.00034190674	0.00008561164	0.0003644701	0.00016869056	0.0032071215	0.00023103792	0.000093008544	0.005417463	0.0057809264	0.0065497984	0.0032075655	0.0049964017	0.0028281359	0.006325471	0.0067579173	0.0049134074	0.005426418	0.0050526317	0.0028196233	0.008497944	0.0068167103	0.002376663	0.0027761224	0.0040559648	0.005721714	0.0052409284	0.0056482716	0.0058436734	0.00965807	0.0053156773	0.0037787347	0.0035844448	0.006265386	0.0038902382	0.002459667	0.005392614	0.00034308975	0.0034796447	0.009073763	0.006972935	0.00502014	0.00571483	0.006178302	0.010532214	0.005252392	0.0068826345	0.0039546983	0.0022821238	0.009293369	0.11466664	0.014300215	0.000840491	0.0049273274	0.0055335197	0.0010492671	0.000896546	0.0055052177	0.002466702	0.0017517029	0.0027660525	0.0018648503	0.009391151	0.0005304045	0.008819285	0.07117172	0.06964541	0.082921386	0.000069042566	0.0016077764
D0057A-S3-MaxBin2-044	0.00015013263	0.00017955163	0.00006141101	0.0014641581	0.00013543226	0.0017516701	0.00013718675	0.0003174762	0.00007877575	0.000052805448	0.00020609825	0.00020882973	0.00009549026	0.0010255164	0.00029774418	0.0011832253	0.00015441689	0.00023854706	0.0017425992	0.0015463145	0.0023676532	0.0009442671	0.001370118	0.0011574703	0.0017926765	0.0018465157	0.0016729473	0.0012956434	0.0016018031	0.0012446298	0.017653009	0.0021589398	0.00046091102	0.0005555793	0.0012663987	0.0020376842	0.001649122	0.0016446605	0.0020294304	0.0028075273	0.0014263653	0.0013065081	0.0012151155	0.0018120112	0.0012565478	0.001358206	0.001877492	0.00018553024	0.0012374908	0.011281576	0.001982425	0.002171395	0.0017445477	0.0014408523	0.0022187373	0.001736975	0.0017481381	0.001233512	0.0032938477	0.0029788152	0.008437293	0.017800706	0.0027169706	0.0017882733	0.0014142697	0.0023296166	0.0030005919	0.0017284013	0.0021735346	0.001437258	0.0027890783	0.0016647226	0.0006822029	0.00016588824	0.0011318418	0.005647168	0.006347614	0.0066734934	0.000019036774	0.0001969951
