query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.08161248338309708,d__Bacteria,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.09776796382212244,11726000
,superkingdom,0.041502237626932253,Eukaryota,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.06325041818271993,5963000
,superkingdom,0.0071826780531601695,d__Archaea,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00810440365566091,1032000
,superkingdom,0.8697026009368105,unclassified,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.8308772143394967,1389000
,phylum,0.056911587636328205,d__Bacteria;p__Proteobacteria,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.06999431902720106,8177000
,phylum,0.03711050327466088,Eukaryota;Viridiplantae:Chlorophyta,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.05607480849260347,5332000
,phylum,0.017859255701946707,d__Bacteria;p__Bacteroidota,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.017895064316727757,2566000
,phylum,0.0071826780531601695,d__Archaea;p__Thermoplasmatota,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00810440365566091,1032000
,phylum,0.003862777441379742,Eukaryota;Stramenopila:Ochrophyta,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.006499303404525842,555000
,phylum,0.003076302034396119,d__Bacteria;p__Actinobacteriota,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00573169577038049,442000
,phylum,0.0027561439041196,d__Bacteria;p__Verrucomicrobiota,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.003005054262307647,396000
,phylum,0.0010091941063064191,d__Bacteria;p__Cyanobacteria,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.001141830445505494,145000
,phylum,0.0005289569108916403,Eukaryota;Haptophyta:Haptophyta,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0006763062855906183,76000
,phylum,0.8697026009368105,unclassified,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.8308772143394967,1389000
,class,0.03711050327466088,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.05607480849260347,5332000
,class,0.029461507944793602,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.036136172016249385,4233000
,class,0.027450079691534603,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.033858147010951654,3944000
,class,0.017859255701946707,d__Bacteria;p__Bacteroidota;c__Bacteroidia,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.017895064316727757,2566000
,class,0.0071826780531601695,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00810440365566091,1032000
,class,0.003862777441379742,Eukaryota;Stramenopila:Ochrophyta;Raphidophyceae,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.006499303404525842,555000
,class,0.003076302034396119,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00573169577038049,442000
,class,0.0027561439041196,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.003005054262307647,396000
,class,0.0010091941063064191,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.001141830445505494,145000
,class,0.0005289569108916403,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0006763062855906183,76000
,class,0.8697026009368105,unclassified,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.8308772143394967,1389000
,order,0.03711050327466088,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.05607480849260347,5332000
,order,0.02091467785828131,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.026147128178075952,3005000
,order,0.017859255701946707,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.017895064316727757,2566000
,order,0.010328579681094662,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.01226143295775791,1484000
,order,0.008748668907773578,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0123606245463112,1257000
,order,0.0071826780531601695,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00810440365566091,1032000
,order,0.006952999394483535,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.007816973484284897,999000
,order,0.004517013620640455,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.005878228798925124,649000
,order,0.003862777441379742,Eukaryota;Stramenopila:Ochrophyta;Raphidophyceae;Chattonellales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.006499303404525842,555000
,order,0.003076302034396119,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00573169577038049,442000
,order,0.0018443892287669042,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0021777062396017913,265000
,order,0.0014755113830135231,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0017493789253943993,212000
,order,0.0012806325211060768,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0012556753369132479,184000
,order,0.0010579138217832807,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.0011215412569377753,152000
,order,0.0010091941063064191,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.001141830445505494,145000
,order,0.0009535144314757202,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B,45161a52,1903buk2_0m-2_interleaved.fq.gz,0.00085327309698683,137000
