query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.07307938810161915,d__Bacteria,41631b68,1903c122_28m-1_interleaved.fq.gz,0.11078685746786038,54618000
,superkingdom,0.017347289661604086,Eukaryota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.019750113893639835,12965000
,superkingdom,0.017010111335747997,d__Archaea,41631b68,1903c122_28m-1_interleaved.fq.gz,0.048154923034769835,12713000
,superkingdom,0.8925632109010287,unclassified,41631b68,1903c122_28m-1_interleaved.fq.gz,0.8213081056037299,2183000
,phylum,0.047113980992240886,d__Bacteria;p__Proteobacteria,41631b68,1903c122_28m-1_interleaved.fq.gz,0.0789691068336591,35212000
,phylum,0.018134039088601634,d__Bacteria;p__Bacteroidota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.022950535350998003,13553000
,phylum,0.016901732588151395,d__Archaea;p__Thermoplasmatota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.04809141129995901,12632000
,phylum,0.012199968155380339,Eukaryota;Viridiplantae:Chlorophyta,41631b68,1903c122_28m-1_interleaved.fq.gz,0.01448311829589873,9118000
,phylum,0.0029516483604703904,d__Bacteria;p__Cyanobacteria,41631b68,1903c122_28m-1_interleaved.fq.gz,0.003447140119507915,2206000
,phylum,0.002582357813104195,Eukaryota;Stramenopila:Ochrophyta,41631b68,1903c122_28m-1_interleaved.fq.gz,0.0023788401698694632,1930000
,phylum,0.002202363191901298,Eukaryota;Haptophyta:Haptophyta,41631b68,1903c122_28m-1_interleaved.fq.gz,0.002390646838520193,1646000
,phylum,0.0018344106537646896,d__Bacteria;p__Verrucomicrobiota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.0014847903644555763,1371000
,phylum,0.0014022336726078736,d__Bacteria;p__Actinobacteriota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.002711055398110689,1048000
,phylum,0.0007974535008342488,d__Bacteria;p__Planctomycetota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.0005825980289377378,596000
,phylum,0.0006556245224979563,d__Bacteria;p__Marinisomatota,41631b68,1903c122_28m-1_interleaved.fq.gz,0.0004999513483826288,490000
,phylum,0.00021006744904526352,Eukaryota;Ochrophyta,41631b68,1903c122_28m-1_interleaved.fq.gz,0.00019989911405201205,157000
