query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.03445721898956705,d__Bacteria,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.038845181892790126,40475000
,superkingdom,0.029223297251510034,Eukaryota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.12339457368750353,34327000
,superkingdom,0.016571815314414148,d__Archaea,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.07720899997562303,19466000
,superkingdom,0.9197476684445087,unclassified,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.7605512444440833,2790000
,phylum,0.020791813696904173,Eukaryota;Viridiplantae:Chlorophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.11527249384481622,24423000
,phylum,0.02002988136841344,d__Bacteria;p__Proteobacteria,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0230836861221936,23528000
,phylum,0.016571815314414148,d__Archaea;p__Thermoplasmatota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.07720899997562303,19466000
,phylum,0.006918686071110847,d__Bacteria;p__Bacteroidota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.006227502092356196,8127000
,phylum,0.005557423732276561,Eukaryota;Stramenopila:Ochrophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.005233246930533775,6528000
,phylum,0.0028698032171422007,d__Bacteria;p__Cyanobacteria,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.003126102041977135,3371000
,phylum,0.0023462407791290133,Eukaryota;Haptophyta:Haptophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.002488075601095338,2756000
,phylum,0.0019052564817455488,d__Bacteria;p__Actinobacteriota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.004131083068572404,2238000
,phylum,0.0012761302350923045,d__Bacteria;p__Verrucomicrobiota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.001114189831555169,1499000
,phylum,0.0008470644322327171,d__Bacteria;p__Planctomycetota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0006029236107161141,995000
,phylum,0.0005499533901732013,d__Bacteria;p__Marinisomatota,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0005197169021752379,646000
,phylum,0.00034563634119244536,Eukaryota;Ochrophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0002512452566488173,406000
,phylum,0.00013791400806201023,Eukaryota;Alveolata:Dinophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.00011798451250132042,162000
,phylum,6.044379365680695e-05,d__Bacteria;p__SAR324,e2badb6b,1903c122_5m-2_interleaved.fq.gz,3.9978223244249065e-05,71000
,phylum,4.426869394583044e-05,Eukaryota;Stramenopila:Bacillariophyta,e2badb6b,1903c122_5m-2_interleaved.fq.gz,3.152754190806634e-05,52000
,phylum,0.9197476684445087,unclassified,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.7605512444440833,2790000
,class,0.020791813696904173,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.11527249384481622,24423000
,class,0.016571815314414148,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.07720899997562303,19466000
,class,0.011079091980981488,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.014930728790008696,13014000
,class,0.00895078938743195,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.008152957332184907,10514000
,class,0.006918686071110847,d__Bacteria;p__Bacteroidota;c__Bacteroidia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.006227502092356196,8127000
,class,0.004745263462578056,Eukaryota;Stramenopila:Ochrophyta;Pelagophyceae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.004506163309416822,5574000
,class,0.0028698032171422007,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.003126102041977135,3371000
,class,0.0023462407791290133,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.002488075601095338,2756000
,class,0.0017579779422719206,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.00403585039043773,2065000
,class,0.0012761302350923045,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.001114189831555169,1499000
,class,0.0008470644322327171,d__Bacteria;p__Planctomycetota;c__Planctomycetia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0006029236107161141,995000
,class,0.0008121602696985047,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0007270836211169526,954000
,class,0.0005499533901732013,d__Bacteria;p__Marinisomatota;c__Marinisomatia,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0005197169021752379,646000
,class,0.00034563634119244536,Eukaryota;Ochrophyta;Bolidophyceae,e2badb6b,1903c122_5m-2_interleaved.fq.gz,0.0002512452566488173,406000
